sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,benign_event_count,malicious_event_count,sequence_label,y,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,y_true,eval_threshold,eval_prediction,eval_prediction_label,eval_result,error_type,iforest_overlap_count,iforest_window_ids,iforest_max_anomaly_score,iforest_mean_anomaly_score,iforest_any_anomaly,iforest_overlapping_labels,iforest_anomaly_score_norm,lstm_alert,iforest_alert,or_alert,and_alert,combined_score,combined_alert,lstm_result,iforest_result,or_result,and_result,combined_result
2593,20260508_212404_nginx_delete_YuCbYY,1778300644.2,1778300644.292,48520,48573,50,50,0,benign,0,8.360918e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030637628605009,0,tn,fp,fp,tn,tn
1868,20260508_212317_basic_enum_YrdGDI,1778300596.415,1778300596.604,39916,39967,50,50,0,benign,0,8.343467e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283760972557677,0,tn,fp,fp,tn,tn
2306,20260508_212327_dns_tamper_i0Hbez,1778300606.651,1778300606.85,44652,44703,50,50,0,benign,0,8.341837e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411966086555613,0,tn,fp,fp,tn,tn
1911,20260508_212317_basic_enum_YrdGDI,1778300597.47,1778300597.633,40373,40429,50,50,0,benign,0,8.332058e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283752986257677,0,tn,fp,fp,tn,tn
28,20260508_211655_create_user_Tyu1u6,1778300215.026,1778300215.142,11258,11309,50,50,0,benign,0,8.321862e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.300058253034,0,tn,fp,fp,tn,tn
2318,20260508_212327_dns_tamper_i0Hbez,1778300607.033,1778300607.12,44779,44830,50,50,0,benign,0,8.303868e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411963428725613,0,tn,fp,fp,tn,tn
27,20260508_211655_create_user_Tyu1u6,1778300215.017,1778300215.052,11248,11297,50,50,0,benign,0,8.2903694e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30005803258580005,0,tn,fp,fp,tn,tn
1867,20260508_212317_basic_enum_YrdGDI,1778300596.404,1778300596.484,39906,39955,50,50,0,benign,0,8.2616585e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283703706607677,0,tn,fp,fp,tn,tn
2305,20260508_212327_dns_tamper_i0Hbez,1778300606.643,1778300606.732,44642,44691,50,50,0,benign,0,8.2575476e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411960186297613,0,tn,fp,fp,tn,tn
2472,20260508_212327_dns_tamper_i0Hbez,1778300610.369,1778300610.427,46424,46473,50,50,0,benign,0,8.2251216e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411957916477613,0,tn,fp,fp,tn,tn
2319,20260508_212327_dns_tamper_i0Hbez,1778300607.043,1778300607.15,44789,44842,50,50,0,benign,0,8.2221966e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411957711727613,0,tn,fp,fp,tn,tn
2323,20260508_212327_dns_tamper_i0Hbez,1778300607.123,1778300607.3,44833,44887,50,50,0,benign,0,8.22026e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411957576165613,0,tn,fp,fp,tn,tn
2310,20260508_212327_dns_tamper_i0Hbez,1778300606.733,1778300606.994,44694,44748,50,50,0,benign,0,8.21979e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411957543265613,0,tn,fp,fp,tn,tn
1872,20260508_212317_basic_enum_YrdGDI,1778300596.485,1778300596.749,39958,40012,50,50,0,benign,0,8.2193896e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283674118377678,0,tn,fp,fp,tn,tn
2553,20260508_212404_nginx_delete_YuCbYY,1778300643.206,1778300643.304,48104,48153,50,50,0,benign,0,8.203862e-05,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,5.7427034e-05,0,tn,fp,fp,tn,tn
2043,20260508_212317_basic_enum_YrdGDI,1778300600.172,1778300600.256,41772,41823,50,50,0,benign,0,8.198732e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283659658057676,0,tn,fp,fp,tn,tn
11,20260508_211655_create_user_Tyu1u6,1778300214.493,1778300214.795,11088,11137,50,50,0,benign,0,8.154452e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30005708116400004,0,tn,fp,fp,tn,tn
2339,20260508_212327_dns_tamper_i0Hbez,1778300607.559,1778300607.65,45002,45056,50,50,0,benign,0,8.077869e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411947608795613,0,tn,fp,fp,tn,tn
2470,20260508_212327_dns_tamper_i0Hbez,1778300610.325,1778300610.408,46400,46453,50,50,0,benign,0,8.036326e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411944700785613,0,tn,fp,fp,tn,tn
2468,20260508_212327_dns_tamper_i0Hbez,1778300610.318,1778300610.385,46379,46433,50,50,0,benign,0,8.0035556e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411942406857613,0,tn,fp,fp,tn,tn
2543,20260508_212404_nginx_delete_YuCbYY,1778300642.373,1778300643.146,48004,48053,50,50,0,benign,0,7.9547215e-05,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,5.56830505e-05,0,tn,fp,fp,tn,tn
2676,20260508_212404_nginx_delete_YuCbYY,1778300645.558,1778300645.744,49412,49461,50,50,0,benign,0,7.951574e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030351087805009,0,tn,fp,fp,tn,tn
2559,20260508_212404_nginx_delete_YuCbYY,1778300643.407,1778300643.475,48164,48213,50,50,0,benign,0,7.9166646e-05,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,5.54166522e-05,0,tn,fp,fp,tn,tn
2456,20260508_212327_dns_tamper_i0Hbez,1778300610.034,1778300610.116,46251,46304,50,50,0,benign,0,7.868204e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411932932245613,0,tn,fp,fp,tn,tn
2443,20260508_212327_dns_tamper_i0Hbez,1778300609.739,1778300609.821,46112,46165,50,50,0,benign,0,7.839475e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411930921215613,0,tn,fp,fp,tn,tn
2327,20260508_212327_dns_tamper_i0Hbez,1778300607.299,1778300607.353,44877,44927,50,50,0,benign,0,7.8386074e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411930860483613,0,tn,fp,fp,tn,tn
2640,20260508_212404_nginx_delete_YuCbYY,1778300644.785,1778300644.868,49028,49081,50,50,0,benign,0,7.836933e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030270839105008,0,tn,fp,fp,tn,tn
1876,20260508_212317_basic_enum_YrdGDI,1778300596.748,1778300596.798,40002,40052,50,50,0,benign,0,7.836216e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283405896857678,0,tn,fp,fp,tn,tn
2410,20260508_212327_dns_tamper_i0Hbez,1778300609.062,1778300609.142,45764,45817,50,50,0,benign,0,7.825701e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411929957035613,0,tn,fp,fp,tn,tn
2314,20260508_212327_dns_tamper_i0Hbez,1778300606.993,1778300607.042,44738,44788,50,50,0,benign,0,7.8235375e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411929805590613,0,tn,fp,fp,tn,tn
2574,20260508_212404_nginx_delete_YuCbYY,1778300643.811,1778300643.89,48317,48370,50,50,0,benign,0,7.811215e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030252836505009,0,tn,fp,fp,tn,tn
2653,20260508_212404_nginx_delete_YuCbYY,1778300645.093,1778300645.175,49167,49220,50,50,0,benign,0,7.8026314e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030246827985009,0,tn,fp,fp,tn,tn
2641,20260508_212404_nginx_delete_YuCbYY,1778300644.819,1778300644.879,49042,49091,50,50,0,benign,0,7.780712e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030231484405008,0,tn,fp,fp,tn,tn
2654,20260508_212404_nginx_delete_YuCbYY,1778300645.126,1778300645.185,49181,49230,50,50,0,benign,0,7.773044e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030226116805009,0,tn,fp,fp,tn,tn
2411,20260508_212327_dns_tamper_i0Hbez,1778300609.096,1778300609.151,45778,45827,50,50,0,benign,0,7.772792e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411926253405613,0,tn,fp,fp,tn,tn
2667,20260508_212404_nginx_delete_YuCbYY,1778300645.42,1778300645.477,49320,49369,50,50,0,benign,0,7.7519326e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030211338825008,0,tn,fp,fp,tn,tn
2666,20260508_212404_nginx_delete_YuCbYY,1778300645.386,1778300645.466,49306,49359,50,50,0,benign,0,7.750307e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030210200905008,0,tn,fp,fp,tn,tn
2378,20260508_212327_dns_tamper_i0Hbez,1778300608.449,1778300608.523,45420,45473,50,50,0,benign,0,7.747359e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411924473095613,0,tn,fp,fp,tn,tn
2379,20260508_212327_dns_tamper_i0Hbez,1778300608.482,1778300608.533,45434,45487,50,50,0,benign,0,7.744869e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411924298795613,0,tn,fp,fp,tn,tn
2365,20260508_212327_dns_tamper_i0Hbez,1778300608.168,1778300608.243,45281,45334,50,50,0,benign,0,7.7425655e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411924137550613,0,tn,fp,fp,tn,tn
2430,20260508_212327_dns_tamper_i0Hbez,1778300609.446,1778300609.526,45973,46026,50,50,0,benign,0,7.7361954e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411923691643613,0,tn,fp,fp,tn,tn
2588,20260508_212404_nginx_delete_YuCbYY,1778300644.136,1778300644.199,48470,48519,50,50,0,benign,0,7.7296696e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030195754725009,0,tn,fp,fp,tn,tn
39,20260508_211655_create_user_Tyu1u6,1778300215.263,1778300215.32,11371,11422,50,50,0,benign,0,7.714059e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30005399841300007,0,tn,fp,fp,tn,tn
2298,20260508_212327_dns_tamper_i0Hbez,1778300606.554,1778300606.612,44572,44621,50,50,0,benign,0,7.7009834e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411921226803613,0,tn,fp,fp,tn,tn
1845,20260508_212317_basic_enum_YrdGDI,1778300595.835,1778300595.894,39686,39735,50,50,0,benign,0,7.698604e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283309568457676,0,tn,fp,fp,tn,tn
2587,20260508_212404_nginx_delete_YuCbYY,1778300644.102,1778300644.187,48456,48509,50,50,0,benign,0,7.693328e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08030170315605008,0,tn,fp,fp,tn,tn
1860,20260508_212317_basic_enum_YrdGDI,1778300596.319,1778300596.378,39836,39885,50,50,0,benign,0,7.689616e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283303276857677,0,tn,fp,fp,tn,tn
1912,20260508_212317_basic_enum_YrdGDI,1778300597.473,1778300597.644,40385,40439,50,50,0,benign,0,7.6573466e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283280688277678,0,tn,fp,fp,tn,tn
20,20260508_211655_create_user_Tyu1u6,1778300214.84,1778300214.994,11178,11227,50,50,0,benign,0,7.6252414e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30005337668980003,0,tn,fp,fp,tn,tn
6,20260508_211655_create_user_Tyu1u6,1778300214.438,1778300214.49,11038,11087,50,50,0,benign,0,7.6232056e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30005336243920006,0,tn,fp,fp,tn,tn
144,20260508_211655_create_user_Tyu1u6,1778300216.309,1778300216.451,12498,12547,50,50,0,benign,0,7.6158234e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30005331076380004,0,tn,fp,fp,tn,tn
1940,20260508_212317_basic_enum_YrdGDI,1778300598.172,1778300598.245,40684,40737,50,50,0,benign,0,7.5610806e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283213302077677,0,tn,fp,fp,tn,tn
1844,20260508_212317_basic_enum_YrdGDI,1778300595.733,1778300595.884,39676,39725,50,50,0,benign,0,7.553874e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283208257457678,0,tn,fp,fp,tn,tn
2297,20260508_212327_dns_tamper_i0Hbez,1778300606.451,1778300606.602,44562,44611,50,50,0,benign,0,7.549099e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411910594895613,0,tn,fp,fp,tn,tn
1859,20260508_212317_basic_enum_YrdGDI,1778300596.216,1778300596.369,39826,39875,50,50,0,benign,0,7.540336e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283198780857677,0,tn,fp,fp,tn,tn
2049,20260508_212317_basic_enum_YrdGDI,1778300600.299,1778300600.455,41834,41883,50,50,0,benign,0,7.531978e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283192930257677,0,tn,fp,fp,tn,tn
1901,20260508_212317_basic_enum_YrdGDI,1778300597.304,1778300597.384,40267,40320,50,50,0,benign,0,7.480791e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283157099357677,0,tn,fp,fp,tn,tn
118,20260508_211655_create_user_Tyu1u6,1778300215.837,1778300215.984,12226,12278,50,50,0,benign,0,7.471565e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.300052300955,0,tn,fp,fp,tn,tn
19,20260508_211655_create_user_Tyu1u6,1778300214.81,1778300214.986,11168,11217,50,50,0,benign,0,7.428825e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.300052001775,0,tn,fp,fp,tn,tn
1913,20260508_212317_basic_enum_YrdGDI,1778300597.489,1778300597.656,40395,40449,50,50,0,benign,0,7.427125e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283119533157678,0,tn,fp,fp,tn,tn
1953,20260508_212317_basic_enum_YrdGDI,1778300598.48,1778300598.584,40823,40876,50,50,0,benign,0,7.403712e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283103144057677,0,tn,fp,fp,tn,tn
1886,20260508_212317_basic_enum_YrdGDI,1778300596.893,1778300597.055,40107,40161,50,50,0,benign,0,7.394405e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283096629157677,0,tn,fp,fp,tn,tn
1967,20260508_212317_basic_enum_YrdGDI,1778300598.81,1778300598.881,40972,41025,50,50,0,benign,0,7.390162e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283093659057677,0,tn,fp,fp,tn,tn
2036,20260508_212317_basic_enum_YrdGDI,1778300599.991,1778300600.149,41697,41751,50,50,0,benign,0,7.379415e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283086136157677,0,tn,fp,fp,tn,tn
2041,20260508_212317_basic_enum_YrdGDI,1778300600.149,1778300600.2,41752,41801,50,50,0,benign,0,7.3629664e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283074622137677,0,tn,fp,fp,tn,tn
149,20260508_211655_create_user_Tyu1u6,1778300216.452,1778300216.498,12548,12597,50,50,0,benign,0,7.362602e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30005153821400005,0,tn,fp,fp,tn,tn
1891,20260508_212317_basic_enum_YrdGDI,1778300597.056,1778300597.111,40162,40211,50,50,0,benign,0,7.360811e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283073113357676,0,tn,fp,fp,tn,tn
2557,20260508_212404_nginx_delete_YuCbYY,1778300643.272,1778300643.448,48144,48193,50,50,0,benign,0,7.354441e-05,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,5.1481086999999995e-05,0,tn,fp,fp,tn,tn
123,20260508_211655_create_user_Tyu1u6,1778300215.985,1778300216.032,12279,12328,50,50,0,benign,0,7.353571e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.300051474997,0,tn,fp,fp,tn,tn
2286,20260508_212327_dns_tamper_i0Hbez,1778300606.263,1778300606.337,44452,44501,50,50,0,benign,0,7.352035e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411896800415613,0,tn,fp,fp,tn,tn
2362,20260508_212327_dns_tamper_i0Hbez,1778300608.042,1778300608.202,45248,45304,50,50,0,benign,0,7.265071e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411890712935613,0,tn,fp,fp,tn,tn
1964,20260508_212317_basic_enum_YrdGDI,1778300598.683,1778300598.844,40939,40995,50,50,0,benign,0,7.264961e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283006018357677,0,tn,fp,fp,tn,tn
1937,20260508_212317_basic_enum_YrdGDI,1778300598.046,1778300598.207,40651,40707,50,50,0,benign,0,7.264725e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11283005853157677,0,tn,fp,fp,tn,tn
1898,20260508_212317_basic_enum_YrdGDI,1778300597.176,1778300597.338,40234,40290,50,50,0,benign,0,7.250779e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11282996090957677,0,tn,fp,fp,tn,tn
1950,20260508_212317_basic_enum_YrdGDI,1778300598.331,1778300598.539,40790,40846,50,50,0,benign,0,7.2504125e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11282995834407678,0,tn,fp,fp,tn,tn
2355,20260508_212327_dns_tamper_i0Hbez,1778300607.921,1778300607.981,45176,45225,50,50,0,benign,0,7.2199655e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411887555550613,0,tn,fp,fp,tn,tn
18,20260508_211655_create_user_Tyu1u6,1778300214.808,1778300214.966,11158,11207,50,50,0,benign,0,7.2196555e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30005053758850003,0,tn,fp,fp,tn,tn
2480,20260508_212327_dns_tamper_i0Hbez,1778300610.532,1778300610.686,46506,46555,50,50,0,benign,0,7.2121e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411887004965613,0,tn,fp,fp,tn,tn
2027,20260508_212317_basic_enum_YrdGDI,1778300599.849,1778300599.906,41603,41652,50,50,0,benign,0,7.209914e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11282967485457678,0,tn,fp,fp,tn,tn
2607,20260508_212404_nginx_delete_YuCbYY,1778300644.457,1778300644.516,48669,48718,50,50,0,benign,0,7.206408e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08029829471605009,0,tn,fp,fp,tn,tn
2014,20260508_212317_basic_enum_YrdGDI,1778300599.562,1778300599.622,41464,41513,50,50,0,benign,0,7.199059e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11282959886957677,0,tn,fp,fp,tn,tn
1930,20260508_212317_basic_enum_YrdGDI,1778300597.934,1778300597.995,40579,40628,50,50,0,benign,0,7.197452e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11282958762057677,0,tn,fp,fp,tn,tn
2539,20260508_212404_nginx_delete_YuCbYY,1778300642.356,1778300642.978,47964,48013,50,50,0,benign,0,7.13866e-05,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,4.9970619999999994e-05,0,tn,fp,fp,tn,tn
2563,20260508_212404_nginx_delete_YuCbYY,1778300643.464,1778300643.526,48204,48253,50,50,0,benign,0,7.119027e-05,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,4.9833189e-05,0,tn,fp,fp,tn,tn
2467,20260508_212327_dns_tamper_i0Hbez,1778300610.215,1778300610.369,46369,46423,50,50,0,benign,0,7.0559894e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411876077223613,0,tn,fp,fp,tn,tn
2483,20260508_212327_dns_tamper_i0Hbez,1778300610.653,1778300610.728,46536,46585,50,50,0,benign,0,7.010122e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1411872866505613,0,tn,fp,fp,tn,tn
1864,20260508_212317_basic_enum_YrdGDI,1778300596.37,1778300596.423,39876,39925,50,50,0,benign,0,6.941075e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11282779298157677,0,tn,fp,fp,tn,tn
1917,20260508_212317_basic_enum_YrdGDI,1778300597.648,1778300597.707,40440,40489,50,50,0,benign,0,6.93768e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11282776921657676,0,tn,fp,fp,tn,tn
24,20260508_211655_create_user_Tyu1u6,1778300214.987,1778300215.035,11218,11267,50,50,0,benign,0,6.920454e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30004844317800006,0,tn,fp,fp,tn,tn
131,20260508_211655_create_user_Tyu1u6,1778300216.062,1778300216.211,12363,12415,50,50,0,benign,0,6.919391e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.300048435737,0,tn,fp,fp,tn,tn
