sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,benign_event_count,malicious_event_count,sequence_label,y
2150,20260508_212322_dns_disable_I1iKIM,1778300602.880000,1778300602.923000,42930,42981,50,50,0,benign,0
2151,20260508_212322_dns_disable_I1iKIM,1778300602.893000,1778300602.973000,42940,42993,50,49,1,benign,0
2152,20260508_212322_dns_disable_I1iKIM,1778300602.904000,1778300602.989000,42950,43003,50,49,1,benign,0
2153,20260508_212322_dns_disable_I1iKIM,1778300602.911000,1778300603.091000,42960,43013,50,49,1,benign,0
2154,20260508_212322_dns_disable_I1iKIM,1778300602.920000,1778300603.097000,42970,43024,50,49,1,benign,0
2155,20260508_212322_dns_disable_I1iKIM,1778300602.969000,1778300603.131000,42982,43038,50,49,1,benign,0
2156,20260508_212322_dns_disable_I1iKIM,1778300602.973000,1778300603.139000,42994,43048,50,50,0,benign,0
2157,20260508_212322_dns_disable_I1iKIM,1778300602.989000,1778300603.150000,43004,43058,50,50,0,benign,0
2158,20260508_212322_dns_disable_I1iKIM,1778300603.091000,1778300603.163000,43014,43068,50,50,0,benign,0
2159,20260508_212322_dns_disable_I1iKIM,1778300603.097000,1778300603.174000,43025,43078,50,50,0,benign,0
2160,20260508_212322_dns_disable_I1iKIM,1778300603.131000,1778300603.184000,43039,43088,50,50,0,benign,0
2161,20260508_212322_dns_disable_I1iKIM,1778300603.140000,1778300603.193000,43049,43098,50,50,0,benign,0
2162,20260508_212322_dns_disable_I1iKIM,1778300603.152000,1778300603.202000,43059,43109,50,50,0,benign,0
2163,20260508_212322_dns_disable_I1iKIM,1778300603.164000,1778300603.261000,43069,43120,50,47,3,benign,0
2164,20260508_212322_dns_disable_I1iKIM,1778300603.175000,1778300603.267000,43079,43132,50,47,3,benign,0
2165,20260508_212322_dns_disable_I1iKIM,1778300603.184000,1778300603.285000,43089,43142,50,47,3,benign,0
2166,20260508_212322_dns_disable_I1iKIM,1778300603.194000,1778300603.408000,43099,43152,50,47,3,benign,0
2167,20260508_212322_dns_disable_I1iKIM,1778300603.202000,1778300603.414000,43110,43163,50,47,3,benign,0
2168,20260508_212322_dns_disable_I1iKIM,1778300603.263000,1778300603.472000,43121,43177,50,50,0,benign,0
2169,20260508_212322_dns_disable_I1iKIM,1778300603.267000,1778300603.482000,43133,43187,50,50,0,benign,0
2170,20260508_212322_dns_disable_I1iKIM,1778300603.285000,1778300603.493000,43143,43197,50,50,0,benign,0
2171,20260508_212322_dns_disable_I1iKIM,1778300603.408000,1778300603.503000,43153,43207,50,50,0,benign,0
2172,20260508_212322_dns_disable_I1iKIM,1778300603.414000,1778300603.517000,43164,43217,50,50,0,benign,0
2173,20260508_212322_dns_disable_I1iKIM,1778300603.472000,1778300603.528000,43178,43227,50,50,0,benign,0
2174,20260508_212322_dns_disable_I1iKIM,1778300603.482000,1778300603.537000,43188,43237,50,50,0,benign,0
2175,20260508_212322_dns_disable_I1iKIM,1778300603.493000,1778300603.544000,43198,43248,50,50,0,benign,0
2176,20260508_212322_dns_disable_I1iKIM,1778300603.504000,1778300603.597000,43208,43259,50,47,3,benign,0
2177,20260508_212322_dns_disable_I1iKIM,1778300603.518000,1778300603.609000,43218,43269,50,37,13,malicious,1
2178,20260508_212322_dns_disable_I1iKIM,1778300603.528000,1778300603.615000,43228,43281,50,36,14,malicious,1
2179,20260508_212322_dns_disable_I1iKIM,1778300603.538000,1778300603.631000,43238,43291,50,36,14,malicious,1
2180,20260508_212322_dns_disable_I1iKIM,1778300603.544000,1778300603.743000,43249,43301,50,36,14,malicious,1
2181,20260508_212322_dns_disable_I1iKIM,1778300603.598000,1778300603.749000,43260,43312,50,39,11,malicious,1
2182,20260508_212322_dns_disable_I1iKIM,1778300603.609000,1778300603.782000,43270,43326,50,49,1,benign,0
2183,20260508_212322_dns_disable_I1iKIM,1778300603.615000,1778300603.793000,43282,43336,50,50,0,benign,0
2184,20260508_212322_dns_disable_I1iKIM,1778300603.631000,1778300603.802000,43292,43346,50,50,0,benign,0
2185,20260508_212322_dns_disable_I1iKIM,1778300603.743000,1778300603.817000,43302,43356,50,50,0,benign,0
2186,20260508_212322_dns_disable_I1iKIM,1778300603.749000,1778300603.831000,43313,43366,50,50,0,benign,0
2187,20260508_212322_dns_disable_I1iKIM,1778300603.782000,1778300603.841000,43327,43376,50,50,0,benign,0
2188,20260508_212322_dns_disable_I1iKIM,1778300603.794000,1778300603.855000,43337,43386,50,50,0,benign,0
2189,20260508_212322_dns_disable_I1iKIM,1778300603.805000,1778300603.860000,43347,43397,50,50,0,benign,0
2190,20260508_212322_dns_disable_I1iKIM,1778300603.818000,1778300603.911000,43357,43408,50,47,3,benign,0
2191,20260508_212322_dns_disable_I1iKIM,1778300603.831000,1778300603.926000,43367,43418,50,39,11,malicious,1
2192,20260508_212322_dns_disable_I1iKIM,1778300603.841000,1778300603.936000,43377,43428,50,39,11,malicious,1
2193,20260508_212322_dns_disable_I1iKIM,1778300603.855000,1778300603.941000,43387,43438,50,32,18,malicious,1
2194,20260508_212322_dns_disable_I1iKIM,1778300603.860000,1778300603.955000,43398,43448,50,22,28,malicious,1
2195,20260508_212322_dns_disable_I1iKIM,1778300603.911000,1778300603.996000,43409,43460,50,21,29,malicious,1
2196,20260508_212322_dns_disable_I1iKIM,1778300603.928000,1778300604.046000,43419,43470,50,26,24,malicious,1
2197,20260508_212322_dns_disable_I1iKIM,1778300603.937000,1778300604.053000,43429,43478,50,26,24,malicious,1
2198,20260508_212322_dns_disable_I1iKIM,1778300603.941000,1778300604.066000,43439,43489,50,33,17,malicious,1
2199,20260508_212322_dns_disable_I1iKIM,1778300603.956000,1778300604.074000,43449,43500,50,43,7,malicious,1
2200,20260508_212322_dns_disable_I1iKIM,1778300603.996000,1778300604.078000,43461,43510,50,47,3,benign,0
2201,20260508_212322_dns_disable_I1iKIM,1778300604.048000,1778300604.228000,43471,43548,50,47,3,benign,0
2202,20260508_212322_dns_disable_I1iKIM,1778300604.057000,1778300604.245000,43479,43556,50,47,3,benign,0
2203,20260508_212322_dns_disable_I1iKIM,1778300604.067000,1778300604.254000,43491,43566,50,47,3,benign,0
2204,20260508_212322_dns_disable_I1iKIM,1778300604.074000,1778300604.257000,43501,43576,50,47,3,benign,0
2205,20260508_212322_dns_disable_I1iKIM,1778300604.162000,1778300604.347000,43537,43612,50,46,4,benign,0
2206,20260508_212322_dns_disable_I1iKIM,1778300604.231000,1778300604.371000,43546,43622,50,40,10,malicious,1
2207,20260508_212322_dns_disable_I1iKIM,1778300604.246000,1778300604.388000,43557,43634,50,40,10,malicious,1
2208,20260508_212322_dns_disable_I1iKIM,1778300604.254000,1778300604.394000,43567,43644,50,40,10,malicious,1
2209,20260508_212322_dns_disable_I1iKIM,1778300604.257000,1778300604.507000,43577,43654,50,40,10,malicious,1
2210,20260508_212322_dns_disable_I1iKIM,1778300604.348000,1778300604.514000,43613,43665,50,41,9,malicious,1
2211,20260508_212322_dns_disable_I1iKIM,1778300604.371000,1778300604.547000,43623,43679,50,50,0,benign,0
2212,20260508_212322_dns_disable_I1iKIM,1778300604.391000,1778300604.557000,43635,43689,50,50,0,benign,0
2213,20260508_212322_dns_disable_I1iKIM,1778300604.394000,1778300604.568000,43645,43699,50,50,0,benign,0
2214,20260508_212322_dns_disable_I1iKIM,1778300604.507000,1778300604.580000,43655,43709,50,50,0,benign,0
2215,20260508_212322_dns_disable_I1iKIM,1778300604.514000,1778300604.595000,43666,43719,50,50,0,benign,0
2216,20260508_212322_dns_disable_I1iKIM,1778300604.547000,1778300604.604000,43680,43729,50,50,0,benign,0
2217,20260508_212322_dns_disable_I1iKIM,1778300604.557000,1778300604.613000,43690,43739,50,50,0,benign,0
2218,20260508_212322_dns_disable_I1iKIM,1778300604.571000,1778300604.622000,43700,43750,50,50,0,benign,0
2219,20260508_212322_dns_disable_I1iKIM,1778300604.582000,1778300604.690000,43710,43761,50,50,0,benign,0
2220,20260508_212322_dns_disable_I1iKIM,1778300604.597000,1778300604.709000,43720,43773,50,50,0,benign,0
2221,20260508_212322_dns_disable_I1iKIM,1778300604.604000,1778300604.714000,43730,43783,50,50,0,benign,0
2222,20260508_212322_dns_disable_I1iKIM,1778300604.615000,1778300604.830000,43740,43793,50,50,0,benign,0
2223,20260508_212322_dns_disable_I1iKIM,1778300604.625000,1778300604.835000,43751,43804,50,50,0,benign,0
2224,20260508_212322_dns_disable_I1iKIM,1778300604.690000,1778300604.870000,43762,43818,50,50,0,benign,0
2225,20260508_212322_dns_disable_I1iKIM,1778300604.712000,1778300604.887000,43774,43828,50,50,0,benign,0
2226,20260508_212322_dns_disable_I1iKIM,1778300604.714000,1778300604.898000,43784,43838,50,50,0,benign,0
2227,20260508_212322_dns_disable_I1iKIM,1778300604.830000,1778300604.910000,43794,43848,50,50,0,benign,0
2228,20260508_212322_dns_disable_I1iKIM,1778300604.835000,1778300604.924000,43805,43858,50,50,0,benign,0
2229,20260508_212322_dns_disable_I1iKIM,1778300604.870000,1778300604.932000,43819,43868,50,50,0,benign,0
2230,20260508_212322_dns_disable_I1iKIM,1778300604.888000,1778300604.944000,43829,43878,50,50,0,benign,0
2231,20260508_212322_dns_disable_I1iKIM,1778300604.899000,1778300604.949000,43839,43889,50,50,0,benign,0
2232,20260508_212322_dns_disable_I1iKIM,1778300604.911000,1778300605.008000,43849,43900,50,50,0,benign,0
2233,20260508_212322_dns_disable_I1iKIM,1778300604.925000,1778300605.029000,43859,43912,50,50,0,benign,0
2234,20260508_212322_dns_disable_I1iKIM,1778300604.932000,1778300605.035000,43869,43922,50,50,0,benign,0
2235,20260508_212322_dns_disable_I1iKIM,1778300604.945000,1778300605.141000,43879,43932,50,50,0,benign,0
2236,20260508_212322_dns_disable_I1iKIM,1778300604.949000,1778300605.147000,43890,43943,50,50,0,benign,0
2237,20260508_212322_dns_disable_I1iKIM,1778300605.008000,1778300605.180000,43901,43957,50,50,0,benign,0
2238,20260508_212322_dns_disable_I1iKIM,1778300605.032000,1778300605.192000,43913,43967,50,50,0,benign,0
2239,20260508_212322_dns_disable_I1iKIM,1778300605.035000,1778300605.203000,43923,43977,50,50,0,benign,0
2240,20260508_212322_dns_disable_I1iKIM,1778300605.141000,1778300605.212000,43933,43987,50,50,0,benign,0
2241,20260508_212322_dns_disable_I1iKIM,1778300605.147000,1778300605.222000,43944,43997,50,50,0,benign,0
2242,20260508_212322_dns_disable_I1iKIM,1778300605.180000,1778300605.229000,43958,44006,50,50,0,benign,0
2243,20260508_212322_dns_disable_I1iKIM,1778300605.192000,1778300605.240000,43968,44017,50,50,0,benign,0
2244,20260508_212322_dns_disable_I1iKIM,1778300605.204000,1778300605.247000,43978,44028,50,50,0,benign,0
2245,20260508_212322_dns_disable_I1iKIM,1778300605.214000,1778300605.297000,43988,44039,50,45,5,malicious,1
2246,20260508_212322_dns_disable_I1iKIM,1778300605.223000,1778300605.301000,43998,44049,50,41,9,malicious,1
2247,20260508_212322_dns_disable_I1iKIM,1778300605.229000,1778300605.319000,44007,44061,50,41,9,malicious,1
2248,20260508_212322_dns_disable_I1iKIM,1778300605.240000,1778300605.424000,44018,44071,50,41,9,malicious,1
2249,20260508_212322_dns_disable_I1iKIM,1778300605.247000,1778300605.430000,44029,44082,50,41,9,malicious,1
2250,20260508_212322_dns_disable_I1iKIM,1778300605.297000,1778300605.464000,44040,44095,50,46,4,benign,0
2251,20260508_212322_dns_disable_I1iKIM,1778300605.302000,1778300605.465000,44052,44106,50,50,0,benign,0
2252,20260508_212322_dns_disable_I1iKIM,1778300605.319000,1778300605.476000,44062,44116,50,50,0,benign,0
2253,20260508_212322_dns_disable_I1iKIM,1778300605.424000,1778300605.488000,44072,44126,50,50,0,benign,0
2254,20260508_212322_dns_disable_I1iKIM,1778300605.430000,1778300605.503000,44083,44136,50,50,0,benign,0
2255,20260508_212322_dns_disable_I1iKIM,1778300605.464000,1778300605.514000,44096,44146,50,50,0,benign,0
2256,20260508_212322_dns_disable_I1iKIM,1778300605.465000,1778300605.522000,44107,44156,50,50,0,benign,0
2257,20260508_212322_dns_disable_I1iKIM,1778300605.478000,1778300605.532000,44117,44166,50,50,0,benign,0
2258,20260508_212322_dns_disable_I1iKIM,1778300605.488000,1778300605.536000,44127,44178,50,50,0,benign,0
2259,20260508_212322_dns_disable_I1iKIM,1778300605.505000,1778300605.594000,44137,44188,50,50,0,benign,0
2260,20260508_212322_dns_disable_I1iKIM,1778300605.515000,1778300605.653000,44147,44198,50,50,0,benign,0
2261,20260508_212322_dns_disable_I1iKIM,1778300605.523000,1778300605.655000,44157,44208,50,50,0,benign,0
2262,20260508_212322_dns_disable_I1iKIM,1778300605.534000,1778300605.720000,44167,44218,50,50,0,benign,0
2263,20260508_212322_dns_disable_I1iKIM,1778300605.588000,1778300605.720000,44179,44228,50,50,0,benign,0
2264,20260508_212322_dns_disable_I1iKIM,1778300605.595000,1778300605.723000,44189,44238,50,50,0,benign,0
2265,20260508_212322_dns_disable_I1iKIM,1778300605.653000,1778300605.726000,44199,44248,50,50,0,benign,0
2266,20260508_212322_dns_disable_I1iKIM,1778300605.719000,1778300605.726000,44209,44258,50,50,0,benign,0
2267,20260508_212322_dns_disable_I1iKIM,1778300605.720000,1778300605.727000,44219,44268,50,50,0,benign,0
2268,20260508_212322_dns_disable_I1iKIM,1778300605.720000,1778300605.728000,44229,44278,50,50,0,benign,0
2269,20260508_212322_dns_disable_I1iKIM,1778300605.723000,1778300605.729000,44239,44288,50,50,0,benign,0
2270,20260508_212322_dns_disable_I1iKIM,1778300605.726000,1778300605.759000,44249,44298,50,50,0,benign,0
2271,20260508_212322_dns_disable_I1iKIM,1778300605.726000,1778300605.765000,44259,44308,50,50,0,benign,0
2272,20260508_212322_dns_disable_I1iKIM,1778300605.727000,1778300605.792000,44269,44318,50,50,0,benign,0
2273,20260508_212322_dns_disable_I1iKIM,1778300605.728000,1778300605.799000,44279,44328,50,50,0,benign,0
2274,20260508_212322_dns_disable_I1iKIM,1778300605.729000,1778300605.812000,44289,44338,50,50,0,benign,0
2275,20260508_212322_dns_disable_I1iKIM,1778300605.759000,1778300605.829000,44299,44348,50,50,0,benign,0
2276,20260508_212322_dns_disable_I1iKIM,1778300605.765000,1778300605.839000,44309,44358,50,50,0,benign,0
2277,20260508_212322_dns_disable_I1iKIM,1778300605.797000,1778300605.851000,44319,44368,50,50,0,benign,0
2278,20260508_212322_dns_disable_I1iKIM,1778300605.799000,1778300605.859000,44329,44378,50,50,0,benign,0
2279,20260508_212322_dns_disable_I1iKIM,1778300605.813000,1778300605.870000,44339,44388,50,50,0,benign,0
2280,20260508_212322_dns_disable_I1iKIM,1778300605.829000,1778300605.873000,44349,44398,50,50,0,benign,0
2281,20260508_212322_dns_disable_I1iKIM,1778300605.842000,1778300605.935000,44359,44408,50,50,0,benign,0
2282,20260508_212322_dns_disable_I1iKIM,1778300605.852000,1778300605.936000,44369,44418,50,50,0,benign,0
2283,20260508_212322_dns_disable_I1iKIM,1778300605.860000,1778300606.155000,44379,44428,50,50,0,benign,0
2284,20260508_212327_dns_tamper_i0Hbez,1778300606.256000,1778300606.312000,44432,44481,50,50,0,benign,0
2285,20260508_212327_dns_tamper_i0Hbez,1778300606.256000,1778300606.327000,44442,44491,50,50,0,benign,0
2286,20260508_212327_dns_tamper_i0Hbez,1778300606.263000,1778300606.337000,44452,44501,50,50,0,benign,0
2287,20260508_212327_dns_tamper_i0Hbez,1778300606.297000,1778300606.346000,44462,44511,50,50,0,benign,0
2288,20260508_212327_dns_tamper_i0Hbez,1778300606.306000,1778300606.355000,44472,44521,50,50,0,benign,0
2289,20260508_212327_dns_tamper_i0Hbez,1778300606.315000,1778300606.362000,44482,44531,50,50,0,benign,0
2290,20260508_212327_dns_tamper_i0Hbez,1778300606.328000,1778300606.363000,44492,44541,50,50,0,benign,0
2291,20260508_212327_dns_tamper_i0Hbez,1778300606.338000,1778300606.417000,44502,44551,50,50,0,benign,0
2292,20260508_212327_dns_tamper_i0Hbez,1778300606.346000,1778300606.451000,44512,44561,50,50,0,benign,0
2293,20260508_212327_dns_tamper_i0Hbez,1778300606.356000,1778300606.554000,44522,44571,50,50,0,benign,0
2294,20260508_212327_dns_tamper_i0Hbez,1778300606.362000,1778300606.554000,44532,44581,50,50,0,benign,0
2295,20260508_212327_dns_tamper_i0Hbez,1778300606.411000,1778300606.560000,44542,44591,50,50,0,benign,0
2296,20260508_212327_dns_tamper_i0Hbez,1778300606.417000,1778300606.593000,44552,44601,50,50,0,benign,0
2297,20260508_212327_dns_tamper_i0Hbez,1778300606.451000,1778300606.602000,44562,44611,50,50,0,benign,0
2298,20260508_212327_dns_tamper_i0Hbez,1778300606.554000,1778300606.612000,44572,44621,50,50,0,benign,0
2299,20260508_212327_dns_tamper_i0Hbez,1778300606.555000,1778300606.628000,44582,44631,50,50,0,benign,0
2300,20260508_212327_dns_tamper_i0Hbez,1778300606.560000,1778300606.641000,44592,44641,50,50,0,benign,0
2301,20260508_212327_dns_tamper_i0Hbez,1778300606.593000,1778300606.651000,44602,44651,50,50,0,benign,0
2302,20260508_212327_dns_tamper_i0Hbez,1778300606.602000,1778300606.668000,44612,44661,50,50,0,benign,0
2303,20260508_212327_dns_tamper_i0Hbez,1778300606.613000,1778300606.673000,44622,44671,50,50,0,benign,0
2304,20260508_212327_dns_tamper_i0Hbez,1778300606.630000,1778300606.725000,44632,44681,50,50,0,benign,0
2305,20260508_212327_dns_tamper_i0Hbez,1778300606.643000,1778300606.732000,44642,44691,50,50,0,benign,0
2306,20260508_212327_dns_tamper_i0Hbez,1778300606.651000,1778300606.850000,44652,44703,50,50,0,benign,0
2307,20260508_212327_dns_tamper_i0Hbez,1778300606.668000,1778300606.954000,44662,44713,50,50,0,benign,0
2308,20260508_212327_dns_tamper_i0Hbez,1778300606.673000,1778300606.960000,44672,44724,50,50,0,benign,0
2309,20260508_212327_dns_tamper_i0Hbez,1778300606.727000,1778300606.993000,44682,44737,50,50,0,benign,0
2310,20260508_212327_dns_tamper_i0Hbez,1778300606.733000,1778300606.994000,44694,44748,50,50,0,benign,0
2311,20260508_212327_dns_tamper_i0Hbez,1778300606.850000,1778300607.009000,44704,44758,50,50,0,benign,0
2312,20260508_212327_dns_tamper_i0Hbez,1778300606.954000,1778300607.021000,44714,44768,50,50,0,benign,0
2313,20260508_212327_dns_tamper_i0Hbez,1778300606.960000,1778300607.033000,44725,44778,50,50,0,benign,0
2314,20260508_212327_dns_tamper_i0Hbez,1778300606.993000,1778300607.042000,44738,44788,50,50,0,benign,0
2315,20260508_212327_dns_tamper_i0Hbez,1778300606.994000,1778300607.050000,44749,44798,50,50,0,benign,0
2316,20260508_212327_dns_tamper_i0Hbez,1778300607.009000,1778300607.059000,44759,44808,50,50,0,benign,0
2317,20260508_212327_dns_tamper_i0Hbez,1778300607.021000,1778300607.061000,44769,44820,50,50,0,benign,0
2318,20260508_212327_dns_tamper_i0Hbez,1778300607.033000,1778300607.120000,44779,44830,50,50,0,benign,0
2319,20260508_212327_dns_tamper_i0Hbez,1778300607.043000,1778300607.150000,44789,44842,50,50,0,benign,0
2320,20260508_212327_dns_tamper_i0Hbez,1778300607.051000,1778300607.260000,44799,44852,50,50,0,benign,0
2321,20260508_212327_dns_tamper_i0Hbez,1778300607.059000,1778300607.266000,44809,44863,50,50,0,benign,0
2322,20260508_212327_dns_tamper_i0Hbez,1778300607.117000,1778300607.299000,44821,44876,50,50,0,benign,0
2323,20260508_212327_dns_tamper_i0Hbez,1778300607.123000,1778300607.300000,44833,44887,50,50,0,benign,0
2324,20260508_212327_dns_tamper_i0Hbez,1778300607.150000,1778300607.316000,44843,44897,50,50,0,benign,0
2325,20260508_212327_dns_tamper_i0Hbez,1778300607.260000,1778300607.326000,44853,44907,50,50,0,benign,0
2326,20260508_212327_dns_tamper_i0Hbez,1778300607.266000,1778300607.341000,44864,44917,50,50,0,benign,0
2327,20260508_212327_dns_tamper_i0Hbez,1778300607.299000,1778300607.353000,44877,44927,50,50,0,benign,0
2328,20260508_212327_dns_tamper_i0Hbez,1778300607.300000,1778300607.362000,44888,44937,50,50,0,benign,0
2329,20260508_212327_dns_tamper_i0Hbez,1778300607.317000,1778300607.373000,44898,44947,50,50,0,benign,0
2330,20260508_212327_dns_tamper_i0Hbez,1778300607.327000,1778300607.376000,44908,44959,50,50,0,benign,0
2331,20260508_212327_dns_tamper_i0Hbez,1778300607.343000,1778300607.438000,44918,44969,50,50,0,benign,0
2332,20260508_212327_dns_tamper_i0Hbez,1778300607.354000,1778300607.454000,44928,44981,50,50,0,benign,0
2333,20260508_212327_dns_tamper_i0Hbez,1778300607.363000,1778300607.558000,44938,44991,50,50,0,benign,0
2334,20260508_212327_dns_tamper_i0Hbez,1778300607.374000,1778300607.559000,44948,45001,50,50,0,benign,0
2335,20260508_212327_dns_tamper_i0Hbez,1778300607.429000,1778300607.565000,44960,45012,50,50,0,benign,0
2336,20260508_212327_dns_tamper_i0Hbez,1778300607.438000,1778300607.602000,44970,45026,50,50,0,benign,0
2337,20260508_212327_dns_tamper_i0Hbez,1778300607.454000,1778300607.624000,44982,45036,50,50,0,benign,0
2338,20260508_212327_dns_tamper_i0Hbez,1778300607.558000,1778300607.637000,44992,45046,50,50,0,benign,0
2339,20260508_212327_dns_tamper_i0Hbez,1778300607.559000,1778300607.650000,45002,45056,50,50,0,benign,0
2340,20260508_212327_dns_tamper_i0Hbez,1778300607.591000,1778300607.667000,45014,45066,50,50,0,benign,0
2341,20260508_212327_dns_tamper_i0Hbez,1778300607.602000,1778300607.675000,45027,45076,50,50,0,benign,0
2342,20260508_212327_dns_tamper_i0Hbez,1778300607.626000,1778300607.681000,45037,45086,50,50,0,benign,0
2343,20260508_212327_dns_tamper_i0Hbez,1778300607.637000,1778300607.685000,45047,45098,50,50,0,benign,0
2344,20260508_212327_dns_tamper_i0Hbez,1778300607.651000,1778300607.750000,45057,45108,50,50,0,benign,0
2345,20260508_212327_dns_tamper_i0Hbez,1778300607.669000,1778300607.766000,45067,45120,50,50,0,benign,0
2346,20260508_212327_dns_tamper_i0Hbez,1778300607.675000,1778300607.768000,45077,45130,50,50,0,benign,0
2347,20260508_212327_dns_tamper_i0Hbez,1778300607.681000,1778300607.871000,45087,45140,50,50,0,benign,0
2348,20260508_212327_dns_tamper_i0Hbez,1778300607.685000,1778300607.876000,45099,45151,50,50,0,benign,0
2349,20260508_212327_dns_tamper_i0Hbez,1778300607.750000,1778300607.910000,45109,45165,50,50,0,benign,0
2350,20260508_212327_dns_tamper_i0Hbez,1778300607.766000,1778300607.921000,45121,45175,50,50,0,benign,0
2351,20260508_212327_dns_tamper_i0Hbez,1778300607.768000,1778300607.932000,45131,45185,50,50,0,benign,0
2352,20260508_212327_dns_tamper_i0Hbez,1778300607.871000,1778300607.948000,45141,45195,50,50,0,benign,0
2353,20260508_212327_dns_tamper_i0Hbez,1778300607.877000,1778300607.961000,45152,45205,50,50,0,benign,0
2354,20260508_212327_dns_tamper_i0Hbez,1778300607.910000,1778300607.969000,45166,45215,50,50,0,benign,0
2355,20260508_212327_dns_tamper_i0Hbez,1778300607.921000,1778300607.981000,45176,45225,50,50,0,benign,0
2356,20260508_212327_dns_tamper_i0Hbez,1778300607.936000,1778300607.984000,45186,45236,50,50,0,benign,0
2357,20260508_212327_dns_tamper_i0Hbez,1778300607.949000,1778300608.042000,45196,45247,50,49,1,benign,0
2358,20260508_212327_dns_tamper_i0Hbez,1778300607.962000,1778300608.057000,45206,45259,50,49,1,benign,0
2359,20260508_212327_dns_tamper_i0Hbez,1778300607.970000,1778300608.161000,45216,45269,50,49,1,benign,0
2360,20260508_212327_dns_tamper_i0Hbez,1778300607.982000,1778300608.162000,45226,45279,50,49,1,benign,0
2361,20260508_212327_dns_tamper_i0Hbez,1778300607.984000,1778300608.194000,45238,45291,50,49,1,benign,0
2362,20260508_212327_dns_tamper_i0Hbez,1778300608.042000,1778300608.202000,45248,45304,50,50,0,benign,0
2363,20260508_212327_dns_tamper_i0Hbez,1778300608.057000,1778300608.216000,45260,45314,50,50,0,benign,0
2364,20260508_212327_dns_tamper_i0Hbez,1778300608.161000,1778300608.229000,45270,45324,50,50,0,benign,0
2365,20260508_212327_dns_tamper_i0Hbez,1778300608.168000,1778300608.243000,45281,45334,50,50,0,benign,0
2366,20260508_212327_dns_tamper_i0Hbez,1778300608.201000,1778300608.255000,45294,45344,50,50,0,benign,0
2367,20260508_212327_dns_tamper_i0Hbez,1778300608.202000,1778300608.262000,45305,45354,50,50,0,benign,0
2368,20260508_212327_dns_tamper_i0Hbez,1778300608.217000,1778300608.272000,45315,45364,50,50,0,benign,0
2369,20260508_212327_dns_tamper_i0Hbez,1778300608.230000,1778300608.276000,45325,45376,50,50,0,benign,0
2370,20260508_212327_dns_tamper_i0Hbez,1778300608.246000,1778300608.325000,45335,45388,50,49,1,benign,0
2371,20260508_212327_dns_tamper_i0Hbez,1778300608.256000,1778300608.341000,45345,45398,50,49,1,benign,0
2372,20260508_212327_dns_tamper_i0Hbez,1778300608.263000,1778300608.442000,45355,45408,50,49,1,benign,0
2373,20260508_212327_dns_tamper_i0Hbez,1778300608.275000,1778300608.449000,45365,45419,50,49,1,benign,0
2374,20260508_212327_dns_tamper_i0Hbez,1778300608.276000,1778300608.482000,45377,45432,50,49,1,benign,0
2375,20260508_212327_dns_tamper_i0Hbez,1778300608.325000,1778300608.484000,45389,45443,50,50,0,benign,0
2376,20260508_212327_dns_tamper_i0Hbez,1778300608.341000,1778300608.501000,45399,45453,50,50,0,benign,0
2377,20260508_212327_dns_tamper_i0Hbez,1778300608.443000,1778300608.512000,45409,45463,50,50,0,benign,0
2378,20260508_212327_dns_tamper_i0Hbez,1778300608.449000,1778300608.523000,45420,45473,50,50,0,benign,0
2379,20260508_212327_dns_tamper_i0Hbez,1778300608.482000,1778300608.533000,45434,45487,50,50,0,benign,0
2380,20260508_212327_dns_tamper_i0Hbez,1778300608.494000,1778300608.543000,45444,45493,50,50,0,benign,0
2381,20260508_212327_dns_tamper_i0Hbez,1778300608.502000,1778300608.548000,45454,45503,50,50,0,benign,0
2382,20260508_212327_dns_tamper_i0Hbez,1778300608.513000,1778300608.603000,45464,45515,50,48,2,benign,0
2383,20260508_212327_dns_tamper_i0Hbez,1778300608.525000,1778300608.609000,45474,45527,50,47,3,benign,0
2384,20260508_212327_dns_tamper_i0Hbez,1778300608.535000,1778300608.627000,45483,45537,50,47,3,benign,0
2385,20260508_212327_dns_tamper_i0Hbez,1778300608.544000,1778300608.728000,45494,45547,50,47,3,benign,0
2386,20260508_212327_dns_tamper_i0Hbez,1778300608.549000,1778300608.734000,45505,45558,50,47,3,benign,0
2387,20260508_212327_dns_tamper_i0Hbez,1778300608.604000,1778300608.739000,45516,45569,50,49,1,benign,0
2388,20260508_212327_dns_tamper_i0Hbez,1778300608.609000,1778300608.740000,45528,45579,50,50,0,benign,0
2389,20260508_212327_dns_tamper_i0Hbez,1778300608.627000,1778300608.741000,45538,45589,50,50,0,benign,0
2390,20260508_212327_dns_tamper_i0Hbez,1778300608.728000,1778300608.743000,45548,45599,50,50,0,benign,0
2391,20260508_212327_dns_tamper_i0Hbez,1778300608.734000,1778300608.744000,45559,45610,50,50,0,benign,0
2392,20260508_212327_dns_tamper_i0Hbez,1778300608.740000,1778300608.780000,45570,45627,50,50,0,benign,0
2393,20260508_212327_dns_tamper_i0Hbez,1778300608.740000,1778300608.781000,45580,45638,50,50,0,benign,0
2394,20260508_212327_dns_tamper_i0Hbez,1778300608.741000,1778300608.801000,45590,45648,50,50,0,benign,0
2395,20260508_212327_dns_tamper_i0Hbez,1778300608.743000,1778300608.816000,45600,45658,50,50,0,benign,0
