timestamp,event_id,syscall,syscall_num,success,exit,comm,exe,command,argc,cwd,path,uid,euid,auid,gid,egid,pid,ppid,tty,ses,key
1777868249.266,22295,82,82,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/,1000,1000,1000,1000,1000,17792,17791,pts3,16,home_activity
1777868249.267,22296,execve,59,yes,0,git,/usr/bin/git,git config user.name Analyst,4,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/usr/bin/git,1000,1000,1000,1000,1000,17793,17791,pts3,16,exec
1777868249.268,22297,openat,257,yes,3,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/,1000,1000,1000,1000,1000,17793,17791,pts3,16,home_activity
1777868249.268,22298,chmod,90,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/config.lock,1000,1000,1000,1000,1000,17793,17791,pts3,16,home_activity
1777868249.268,22299,82,82,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/,1000,1000,1000,1000,1000,17793,17791,pts3,16,home_activity
1777868249.268,22300,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,1000,1000,1000,1000,1000,17791,17716,pts3,16,home_activity
1777868249.269,22301,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/usr/bin/date,1000,1000,1000,1000,1000,17794,17791,pts3,16,exec
1777868249.269,22302,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,1000,1000,1000,1000,1000,17791,17716,pts3,16,home_activity
1777868249.270,22303,execve,59,yes,0,git,/usr/bin/git,git add README.md,3,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/usr/bin/git,1000,1000,1000,1000,1000,17795,17791,pts3,16,exec
1777868249.271,22304,openat,257,yes,3,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/,1000,1000,1000,1000,1000,17795,17791,pts3,16,home_activity
1777868249.271,22305,mkdir,83,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/,1000,1000,1000,1000,1000,17795,17791,pts3,16,home_activity
1777868249.271,22306,openat,257,yes,5,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/f3/,1000,1000,1000,1000,1000,17795,17791,pts3,16,home_activity
1777868249.271,22307,86,86,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/f3/,1000,1000,1000,1000,1000,17795,17791,pts3,16,home_activity
1777868249.271,22308,unlink,87,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/f3/,1000,1000,1000,1000,1000,17795,17791,pts3,16,home_activity
1777868249.271,22309,82,82,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/,1000,1000,1000,1000,1000,17795,17791,pts3,16,home_activity
1777868249.272,22310,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/logs/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.272,22311,execve,59,yes,0,git,/usr/bin/git,git commit -m baseline commit cycle 1,4,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/usr/bin/git,1000,1000,1000,1000,1000,17796,17791,pts3,16,exec
1777868249.273,22312,openat,257,yes,3,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.273,22313,mkdir,83,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.274,22314,openat,257,yes,4,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/55/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.274,22315,86,86,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/55/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.274,22316,unlink,87,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/55/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.274,22317,82,82,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.274,22318,openat,257,yes,3,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.274,22319,mkdir,83,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22320,openat,257,yes,3,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/66/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22321,86,86,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/66/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22322,unlink,87,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/objects/66/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22323,openat,257,yes,3,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22324,openat,257,yes,3,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/refs/heads/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22325,mkdir,83,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22326,openat,257,yes,3,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/logs/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22327,mkdir,83,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/logs/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22328,mkdir,83,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/logs/refs/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22329,openat,257,yes,3,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/logs/refs/heads/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22330,82,82,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/refs/heads/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22331,unlink,87,yes,0,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22332,unlink,87,no,-2,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22333,unlink,87,no,-2,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22334,unlink,87,no,-2,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22335,unlink,87,no,-2,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22336,unlink,87,no,-2,git,/usr/bin/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,.git/,1000,1000,1000,1000,1000,17796,17791,pts3,16,home_activity
1777868249.275,22337,execve,59,yes,0,git,/usr/lib/git-core/git,/usr/lib/git-core/git maintenance run --auto --no-quiet,5,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/usr/lib/git-core/git,1000,1000,1000,1000,1000,17797,17796,pts3,16,exec
1777868249.277,22338,openat,257,yes,3,git,/usr/lib/git-core/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/objects/,1000,1000,1000,1000,1000,17797,17796,pts3,16,home_activity
1777868249.277,22339,unlink,87,yes,0,git,/usr/lib/git-core/git,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1/repo_5566/.git/objects/,1000,1000,1000,1000,1000,17797,17796,pts3,16,home_activity
1777868249.278,22340,execve,59,yes,0,sleep,/usr/bin/sleep,sleep 3,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/sleep,1000,1000,1000,1000,1000,17798,17716,pts3,16,exec
1777868252.280,22341,execve,59,yes,0,mkdir,/usr/bin/mkdir,mkdir -p projects/project_1/src projects/project_1/data projects/project_1/notes docs scripts downloads temp archive logs,11,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/mkdir,1000,1000,1000,1000,1000,17799,17716,pts3,16,exec
1777868252.281,22342,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710,/home/analyst/baseline_workload/run_20260504_041710,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22343,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710/projects,/home/analyst/baseline_workload/run_20260504_041710/projects,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22344,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22345,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710,/home/analyst/baseline_workload/run_20260504_041710,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22346,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710/projects,/home/analyst/baseline_workload/run_20260504_041710/projects,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22347,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22348,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710,/home/analyst/baseline_workload/run_20260504_041710,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22349,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710/projects,/home/analyst/baseline_workload/run_20260504_041710/projects,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22350,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1,/home/analyst/baseline_workload/run_20260504_041710/projects/project_1,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22351,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710,/home/analyst/baseline_workload/run_20260504_041710,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22352,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710,/home/analyst/baseline_workload/run_20260504_041710,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22353,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710,/home/analyst/baseline_workload/run_20260504_041710,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22354,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710,/home/analyst/baseline_workload/run_20260504_041710,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22355,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710,/home/analyst/baseline_workload/run_20260504_041710,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.281,22356,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041710,/home/analyst/baseline_workload/run_20260504_041710,1000,1000,1000,1000,1000,17799,17716,pts3,16,home_activity
1777868252.282,22357,execve,59,yes,0,seq,/usr/bin/seq,seq 1 %,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/seq,1000,1000,1000,1000,1000,17800,17716,pts3,16,exec
1777868252.283,22358,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17801,17716,pts3,16,exec
1777868252.285,22359,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.285,22360,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_1_652.txt archive/note_1_1_652.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17802,17716,pts3,16,exec
1777868252.287,22361,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17802,17716,pts3,16,home_activity
1777868252.287,22362,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_1_652.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17803,17716,pts3,16,exec
1777868252.289,22363,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17804,17716,pts3,16,exec
1777868252.290,22364,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.291,22365,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_2_31646.txt archive/note_1_2_31646.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17805,17716,pts3,16,exec
1777868252.291,22366,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17805,17716,pts3,16,home_activity
1777868252.292,22367,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_2_31646.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17806,17716,pts3,16,exec
1777868252.293,22368,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17807,17716,pts3,16,exec
1777868252.294,22369,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.294,22370,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_3_20046.txt archive/note_1_3_20046.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17808,17716,pts3,16,exec
1777868252.295,22371,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17808,17716,pts3,16,home_activity
1777868252.296,22372,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_3_20046.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17809,17716,pts3,16,exec
1777868252.298,22373,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17810,17716,pts3,16,exec
1777868252.299,22374,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.299,22375,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_4_28659.txt archive/note_1_4_28659.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17811,17716,pts3,16,exec
1777868252.301,22376,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17811,17716,pts3,16,home_activity
1777868252.301,22377,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_4_28659.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17812,17716,pts3,16,exec
1777868252.303,22378,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17813,17716,pts3,16,exec
1777868252.304,22379,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.304,22380,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_5_22101.txt archive/note_1_5_22101.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17814,17716,pts3,16,exec
1777868252.305,22381,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17814,17716,pts3,16,home_activity
1777868252.306,22382,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_5_22101.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17815,17716,pts3,16,exec
1777868252.307,22383,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17816,17716,pts3,16,exec
1777868252.308,22384,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.308,22385,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_6_16929.txt archive/note_1_6_16929.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17817,17716,pts3,16,exec
1777868252.310,22386,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17817,17716,pts3,16,home_activity
1777868252.310,22387,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_6_16929.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17818,17716,pts3,16,exec
1777868252.312,22388,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17819,17716,pts3,16,exec
1777868252.313,22389,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.313,22390,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_7_23885.txt archive/note_1_7_23885.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17820,17716,pts3,16,exec
1777868252.314,22391,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17820,17716,pts3,16,home_activity
1777868252.315,22392,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_7_23885.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17821,17716,pts3,16,exec
1777868252.316,22393,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17822,17716,pts3,16,exec
1777868252.318,22394,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.318,22395,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_8_31837.txt archive/note_1_8_31837.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17823,17716,pts3,16,exec
1777868252.319,22396,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17823,17716,pts3,16,home_activity
1777868252.319,22397,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_8_31837.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17824,17716,pts3,16,exec
1777868252.320,22398,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17825,17716,pts3,16,exec
1777868252.322,22399,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.322,22400,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_9_11092.txt archive/note_1_9_11092.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17826,17716,pts3,16,exec
1777868252.324,22401,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17826,17716,pts3,16,home_activity
1777868252.324,22402,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_9_11092.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17827,17716,pts3,16,exec
1777868252.325,22403,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17828,17716,pts3,16,exec
1777868252.327,22404,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.327,22405,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_10_10203.txt archive/note_1_10_10203.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17829,17716,pts3,16,exec
1777868252.328,22406,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17829,17716,pts3,16,home_activity
1777868252.328,22407,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_10_10203.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17830,17716,pts3,16,exec
1777868252.330,22408,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17831,17716,pts3,16,exec
1777868252.331,22409,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
1777868252.331,22410,execve,59,yes,0,cp,/usr/bin/cp,cp docs/note_1_11_1515.txt archive/note_1_11_1515.txt.bak,3,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cp,1000,1000,1000,1000,1000,17832,17716,pts3,16,exec
1777868252.332,22411,openat,257,yes,4,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041710,archive/,1000,1000,1000,1000,1000,17832,17716,pts3,16,home_activity
1777868252.333,22412,execve,59,yes,0,cat,/usr/bin/cat,cat docs/note_1_11_1515.txt,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/cat,1000,1000,1000,1000,1000,17833,17716,pts3,16,exec
1777868252.334,22413,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/baseline_workload/run_20260504_041710,/usr/bin/date,1000,1000,1000,1000,1000,17834,17716,pts3,16,exec
1777868252.336,22414,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041710,docs/,1000,1000,1000,1000,1000,17716,13404,pts3,16,home_activity
